url	title	publish_date	authors	party	group	match	sentence	context	year	article_type	bias_label	bias_confidence	is_biased
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Farage	“The way he has been selected as leader by Farage is, of course, wholly undemocratic and different to the way other party leaders in Wales have got their positions.	“It also shows complete contempt for Wales to import someone as leader who has had no involvement in Welsh politics and is merely being used as a puppet. “The way he has been selected as leader by Farage is, of course, wholly undemocratic and different to the way other party leaders in Wales have got their positions. Darren Millar was elected by his Conservative colleagues in the Senedd, we in Welsh Labour have been through a number of leadership contests and Eluned Morgan was elected by the Senedd Labour group.	2026	news	biased	0.983311653137207	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Reform	“Reform UK is in no sense a democratic party and it is run in an authoritarian manner by Farage.	Rhun ap Iorwerth, too, was elected by his Plaid Cymru colleagues. “Reform UK is in no sense a democratic party and it is run in an authoritarian manner by Farage. He clearly doesn’t have any faith in Reform members in Wales to run the party here and won’t give them the opportunity to elect their own leader.	2026	news	biased	0.8107181787490845	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Reform	He clearly doesn’t have any faith in Reform members in Wales to run the party here and won’t give them the opportunity to elect their own leader.	“Reform UK is in no sense a democratic party and it is run in an authoritarian manner by Farage. He clearly doesn’t have any faith in Reform members in Wales to run the party here and won’t give them the opportunity to elect their own leader. “The fact of the matter is that Farage wants to control Wales from London, getting his chosen minions elected thanks to cash raised from billionaires based in Dubai and other parts of the world with no interest in Wales and no concern for the welfare of the working class people whose votes he is targeting.	2026	news	biased	0.990250825881958	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Farage	“The fact of the matter is that Farage wants to control Wales from London, getting his chosen minions elected thanks to cash raised from billionaires based in Dubai and other parts of the world with no interest in Wales and no concern for the welfare of the working class people whose votes he is targeting.	He clearly doesn’t have any faith in Reform members in Wales to run the party here and won’t give them the opportunity to elect their own leader. “The fact of the matter is that Farage wants to control Wales from London, getting his chosen minions elected thanks to cash raised from billionaires based in Dubai and other parts of the world with no interest in Wales and no concern for the welfare of the working class people whose votes he is targeting. Farage’s donors are simply interested in enriching themselves, not in raising the living standards of people in Wales.	2026	news	biased	0.9880423545837402	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Farage	Farage’s donors are simply interested in enriching themselves, not in raising the living standards of people in Wales.	“The fact of the matter is that Farage wants to control Wales from London, getting his chosen minions elected thanks to cash raised from billionaires based in Dubai and other parts of the world with no interest in Wales and no concern for the welfare of the working class people whose votes he is targeting. Farage’s donors are simply interested in enriching themselves, not in raising the living standards of people in Wales. This needs to be pointed out again and again during the election campaign between now and polling day in May.” Mr Thomas resigned his seat on Barnet council in north London in December 2025, more than a year after moving to south Wales, during which period he continued to be paid as a councillor.	2026	news	biased	0.9581504464149475	1
https://nation.cymru/news/ex-tory-councillor-from-londons-appointment-as-reform-uks-leader-in-wales-a-huge-insult/	Ex Tory councillor from London’s appointment as Reform UK’s leader in Wales ‘a huge insult’	2026-02-06 07:50:07	Mark Mansfield	reform_uk	right	Reform	His belated resignation only highlights the fleeting nature of Reform’s presence in Barnet.	Cllr Zinkin told the Barnet Post: “Former Cllr Dan Thomas, having defected to Reform UK just months ago amid much fanfare about their ‘growing movement’ in Barnet, has moved out of the borough, making it impossible for him to properly represent local residents. His belated resignation only highlights the fleeting nature of Reform’s presence in Barnet. “This is the end of Reform UK’s group on Barnet council.	2026	news	biased	0.8408324122428894	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	plaid_cymru	left	Plaid	“To me and to many other people around Wales they are just unpaid Plaid Cymru and Labour Party campaigners.	“That’s how the media in Wales works – it’s driven by left wing activists who pass themselves off as journalists and to me. “To me and to many other people around Wales they are just unpaid Plaid Cymru and Labour Party campaigners. “The never ask the questions do they of why Wales is broken.	2026	news	biased	0.9801527857780457	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	plaid_cymru	left	Plaid	A Plaid Cymru spokesperson said: “When someone says Reform UK is ‘99% rubbish’ with nothing to offer the NHS or education, then promptly joins them, people are entitled to ask what that says about the party – and about the defector.	Evans read our message and didn’t respond. A Plaid Cymru spokesperson said: “When someone says Reform UK is ‘99% rubbish’ with nothing to offer the NHS or education, then promptly joins them, people are entitled to ask what that says about the party – and about the defector. “Reform UK is a party of chancers and failed Tories, with no integrity and no answers for Wales.	2026	news	biased	0.9542568922042847	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	plaid_cymru	left	Plaid	“The choice in this election is clear: a party that always stands up for Wales with Plaid Cymru, or Farage’s ex-Tory lapdogs running our NHS and education.	“Reform UK is a party of chancers and failed Tories, with no integrity and no answers for Wales. “The choice in this election is clear: a party that always stands up for Wales with Plaid Cymru, or Farage’s ex-Tory lapdogs running our NHS and education. “As the Caerphilly by-election and poll after poll have shown, only a vote for Plaid Cymru can stop Reform on 7 May.” ‘No principles’ Liberal Democrat MP for Brecon, Radnor and Cwm Tawe, David Chadwick said Evans was more interested in protecting his own career than standing up for his constituents.	2026	news	biased	0.9394392371177673	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	plaid_cymru	left	Plaid	“As the Caerphilly by-election and poll after poll have shown, only a vote for Plaid Cymru can stop Reform on 7 May.” ‘No principles’ Liberal Democrat MP for Brecon, Radnor and Cwm Tawe, David Chadwick said Evans was more interested in protecting his own career than standing up for his constituents.	“The choice in this election is clear: a party that always stands up for Wales with Plaid Cymru, or Farage’s ex-Tory lapdogs running our NHS and education. “As the Caerphilly by-election and poll after poll have shown, only a vote for Plaid Cymru can stop Reform on 7 May.” ‘No principles’ Liberal Democrat MP for Brecon, Radnor and Cwm Tawe, David Chadwick said Evans was more interested in protecting his own career than standing up for his constituents. He said: “You could fill a library with his past criticisms of Reform and of Conservative defectors.	2026	news	biased	0.8664084076881409	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	plaid_cymru	left	Plaid	“Labour aren’t the answer to fixing Wales, the separatists in Plaid Cymru aren’t either.	“They’d have everyone paying insurance before you know it leaving people who can’t afford it – especially older and sicker people – to suffer in pain or die without care.” ‘Sound bites’ Two days later, he said: “Ahead of next year’s Senedd election – let’s be clear. “Labour aren’t the answer to fixing Wales, the separatists in Plaid Cymru aren’t either. “And Reform?	2026	news	biased	0.8598089218139648	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	“I don’t think they would turn anyone down as it keeps them in the news if they get a defection.” During his defection speech in Newport, Reform’s new MS appeared to pre-empt negative news stories about him by hitting out at the Welsh media.	Evans wrote: “I think everyone in my party has sympathy with some of what Reform are saying but the 1% of good stuff they come out with there is 99% of rubbish and just populist stuff that does nothing to help real people with issues in the NHS, education and other services. “I don’t think they would turn anyone down as it keeps them in the news if they get a defection.” During his defection speech in Newport, Reform’s new MS appeared to pre-empt negative news stories about him by hitting out at the Welsh media. He claimed his defection would spark attempts by left wing journalists to smear him and ruin his reputation.	2026	news	biased	0.9047927856445312	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	“Smear first, silence second, then move on, that’s their model.” Heckled Evans’ attempt to muzzle the media contributed to a hostile environment in the conference room with the Reform elite in Wales heckling and booing journalists that attempted to ask legitimate questions.	They never challenge the people who broke it and they attack anybody who dares to speak out and stand their ground. “Smear first, silence second, then move on, that’s their model.” Heckled Evans’ attempt to muzzle the media contributed to a hostile environment in the conference room with the Reform elite in Wales heckling and booing journalists that attempted to ask legitimate questions. Nation.Cymru contacted the newly announced Reform defector and asked if he had attacked the press in his speech because he was worried about how he would look if his previous comments to us were revealed.	2026	news	biased	0.9862942099571228	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	Nation.Cymru contacted the newly announced Reform defector and asked if he had attacked the press in his speech because he was worried about how he would look if his previous comments to us were revealed.	“Smear first, silence second, then move on, that’s their model.” Heckled Evans’ attempt to muzzle the media contributed to a hostile environment in the conference room with the Reform elite in Wales heckling and booing journalists that attempted to ask legitimate questions. Nation.Cymru contacted the newly announced Reform defector and asked if he had attacked the press in his speech because he was worried about how he would look if his previous comments to us were revealed. We asked Evans if he still believed that 99% of what Reform said was “rubbish” and we quizzed him on whether he still would have jumped ship if he hadn’t been sacked by the Welsh Tories.	2026	news	biased	0.9752086400985718	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	A Plaid Cymru spokesperson said: “When someone says Reform UK is ‘99% rubbish’ with nothing to offer the NHS or education, then promptly joins them, people are entitled to ask what that says about the party – and about the defector.	Evans read our message and didn’t respond. A Plaid Cymru spokesperson said: “When someone says Reform UK is ‘99% rubbish’ with nothing to offer the NHS or education, then promptly joins them, people are entitled to ask what that says about the party – and about the defector. “Reform UK is a party of chancers and failed Tories, with no integrity and no answers for Wales.	2026	news	biased	0.9542568922042847	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	“Reform UK is a party of chancers and failed Tories, with no integrity and no answers for Wales.	A Plaid Cymru spokesperson said: “When someone says Reform UK is ‘99% rubbish’ with nothing to offer the NHS or education, then promptly joins them, people are entitled to ask what that says about the party – and about the defector. “Reform UK is a party of chancers and failed Tories, with no integrity and no answers for Wales. “The choice in this election is clear: a party that always stands up for Wales with Plaid Cymru, or Farage’s ex-Tory lapdogs running our NHS and education.	2026	news	biased	0.986117422580719	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Farage	“The choice in this election is clear: a party that always stands up for Wales with Plaid Cymru, or Farage’s ex-Tory lapdogs running our NHS and education.	“Reform UK is a party of chancers and failed Tories, with no integrity and no answers for Wales. “The choice in this election is clear: a party that always stands up for Wales with Plaid Cymru, or Farage’s ex-Tory lapdogs running our NHS and education. “As the Caerphilly by-election and poll after poll have shown, only a vote for Plaid Cymru can stop Reform on 7 May.” ‘No principles’ Liberal Democrat MP for Brecon, Radnor and Cwm Tawe, David Chadwick said Evans was more interested in protecting his own career than standing up for his constituents.	2026	news	biased	0.9394392371177673	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	“As the Caerphilly by-election and poll after poll have shown, only a vote for Plaid Cymru can stop Reform on 7 May.” ‘No principles’ Liberal Democrat MP for Brecon, Radnor and Cwm Tawe, David Chadwick said Evans was more interested in protecting his own career than standing up for his constituents.	“The choice in this election is clear: a party that always stands up for Wales with Plaid Cymru, or Farage’s ex-Tory lapdogs running our NHS and education. “As the Caerphilly by-election and poll after poll have shown, only a vote for Plaid Cymru can stop Reform on 7 May.” ‘No principles’ Liberal Democrat MP for Brecon, Radnor and Cwm Tawe, David Chadwick said Evans was more interested in protecting his own career than standing up for his constituents. He said: “You could fill a library with his past criticisms of Reform and of Conservative defectors.	2026	news	biased	0.8664084076881409	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	He has described Reform as a danger to national security because of its links to Russia, and warned they would push Britain towards an insurance-based NHS.	He said: “You could fill a library with his past criticisms of Reform and of Conservative defectors. He has described Reform as a danger to national security because of its links to Russia, and warned they would push Britain towards an insurance-based NHS. “Yet the moment his own seat came under threat, he jumped ship to the very people he once said had no principles.	2026	news	biased	0.9367715120315552	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	They’re trying to appeal to everyone left right and centre.” In another rant published online on July 22, he said: “Wales is being treated like a political petri dish for attention seeking soundbites from Nigel Farage and Reform UK.	“And Reform? They’re trying to appeal to everyone left right and centre.” In another rant published online on July 22, he said: “Wales is being treated like a political petri dish for attention seeking soundbites from Nigel Farage and Reform UK. “Big promises then backtracking just like we saw over Port Talbot.	2026	news	biased	0.9778867363929749	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	“The people of Wales deserve respect and politicians who give serious answers to serious questions.” ‘Smears’ On August 8 last year, he shared to social media a graphic of Reform UK’s leader with the words “Nigel Farage wants men in womens’ prisons.” Alongside the meme, Evans wrote: “Reform cannot be trusted!” Commenting on Reform’s disgraced former Welsh leader on October 2, Evans said: “‘Desperate and cynical smears’ that’s how Nathan Gill described his conviction.	“Big promises then backtracking just like we saw over Port Talbot. “The people of Wales deserve respect and politicians who give serious answers to serious questions.” ‘Smears’ On August 8 last year, he shared to social media a graphic of Reform UK’s leader with the words “Nigel Farage wants men in womens’ prisons.” Alongside the meme, Evans wrote: “Reform cannot be trusted!” Commenting on Reform’s disgraced former Welsh leader on October 2, Evans said: “‘Desperate and cynical smears’ that’s how Nathan Gill described his conviction. “But let’s be clear, this is a man who pleaded guilty of taking bribes from Vladimir Putin’s Russia.	2026	news	biased	0.6015010476112366	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	“Reform have refused to distance themselves from this proving they are a danger to our national security.	“The conviction proved his close links to the Kremlin and Putin’s Russia. “Reform have refused to distance themselves from this proving they are a danger to our national security. “Questions need to be answered as to who knew what and when in Reform UK.” On November 5, 2025, he said: “Reform UK keep proving one thing, they’re not a serious alternative for Wales.	2026	news	biased	0.5535058379173279	1
https://nation.cymru/news/reform-uk-is-99-per-cent-rubbish-james-evans/	Reform UK is 99 per cent ‘rubbish’ – James Evans	2026-02-06 07:00:55	Emily Price	reform_uk	right	Reform	“Questions need to be answered as to who knew what and when in Reform UK.” On November 5, 2025, he said: “Reform UK keep proving one thing, they’re not a serious alternative for Wales.	“Reform have refused to distance themselves from this proving they are a danger to our national security. “Questions need to be answered as to who knew what and when in Reform UK.” On November 5, 2025, he said: “Reform UK keep proving one thing, they’re not a serious alternative for Wales. “Every week we see the same patterns, big promises, no funding behind them, U-turns as soon as they face scrutiny.	2026	news	biased	0.7856241464614868	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	plaid_cymru	left	Plaid	“When Labour and Plaid Cymru say that you are not allowed to talk about immigration, when they try to shout you down by calling you a racist, please know that they are wrong and that they are out of touch,” he said.	He described “uncontrolled immigration” as one of the major causes of the housing crisis. “When Labour and Plaid Cymru say that you are not allowed to talk about immigration, when they try to shout you down by calling you a racist, please know that they are wrong and that they are out of touch,” he said. “The people of Wales can see what’s really going on and they will back Reform to nip this problem in the bud.” Mr Thomas also criticised what he described as “weak and woke policing” in London, and what “uncontrolled immigration” had done to the city.	2026	news	biased	0.6678360104560852	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	plaid_cymru	left	Plaid	The Welsh Liberal Democrats are offering that ambition, with clear plans to fix childcare, strengthen social care, revive our high streets and protect our NHS.” ‘Farage’s lapdog’ Rhun ap Iorwerth, the leader of Plaid Cymru, described Reform UK’s new Wales leader as Nigel Farage’s “lapdog”.	“Wales needs ambition and serious leadership focused on the things that matter to people’s lives. The Welsh Liberal Democrats are offering that ambition, with clear plans to fix childcare, strengthen social care, revive our high streets and protect our NHS.” ‘Farage’s lapdog’ Rhun ap Iorwerth, the leader of Plaid Cymru, described Reform UK’s new Wales leader as Nigel Farage’s “lapdog”. He said: “Two more ex-Tories defecting to Reform UK should come as no surprise to the people of Wales.	2026	news	biased	0.551758348941803	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	plaid_cymru	left	Plaid	“As was proven in the Caerphilly by-election and supported by opinion poll after opinion poll, only Plaid Cymru can stop Reform in the election on 7 May.	The so-called leader’s sole responsibility will be to get Nigel Farage into No 10 Downing Street, because for Reform, Wales is nothing but a stepping stone. “As was proven in the Caerphilly by-election and supported by opinion poll after opinion poll, only Plaid Cymru can stop Reform in the election on 7 May. “Therefore, the people of Wales face a clear choice: a party that always stands up for Wales with Plaid Cymru, or Farage’s lapdog running our NHS and schools.”	2026	news	biased	0.983679473400116	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	plaid_cymru	left	Plaid	“Therefore, the people of Wales face a clear choice: a party that always stands up for Wales with Plaid Cymru, or Farage’s lapdog running our NHS and schools.”	“As was proven in the Caerphilly by-election and supported by opinion poll after opinion poll, only Plaid Cymru can stop Reform in the election on 7 May. “Therefore, the people of Wales face a clear choice: a party that always stands up for Wales with Plaid Cymru, or Farage’s lapdog running our NHS and schools.”	2026	news	biased	0.634006917476654	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	reform_uk	right	Reform	“The people of Wales can see what’s really going on and they will back Reform to nip this problem in the bud.” Mr Thomas also criticised what he described as “weak and woke policing” in London, and what “uncontrolled immigration” had done to the city.	“When Labour and Plaid Cymru say that you are not allowed to talk about immigration, when they try to shout you down by calling you a racist, please know that they are wrong and that they are out of touch,” he said. “The people of Wales can see what’s really going on and they will back Reform to nip this problem in the bud.” Mr Thomas also criticised what he described as “weak and woke policing” in London, and what “uncontrolled immigration” had done to the city. Party leader Nigel Farage said he picked Dan Thomas to lead his party in Wales because he is “decent” and “respectable”, as well as being “battle hardened”, having experience in council leadership and running budgets.	2026	news	biased	0.5232648849487305	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	reform_uk	right	Reform	A spokesperson said: “Nigel Farage says there are no Tories in Wales – that’s because they’ve all jumped ship to Reform UK to save their own skins, with James Evans MS being the latest.	‘Led by Tories’ Welsh Labour said the unveiling of two former Conservative politicians at the Reform UK conference in Newport showed the party was “led by Tories”. A spokesperson said: “Nigel Farage says there are no Tories in Wales – that’s because they’ve all jumped ship to Reform UK to save their own skins, with James Evans MS being the latest. “And now we’ve got a man who was a London councillor until two months ago telling Wales what it needs.	2026	news	biased	0.8661617040634155	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	reform_uk	right	Reform	“Ultimately it doesn’t matter who is named as Reform’s leader in Wales.	“And now we’ve got a man who was a London councillor until two months ago telling Wales what it needs. “Ultimately it doesn’t matter who is named as Reform’s leader in Wales. They will just be Nigel Farage’s puppet, doing his bidding from Westminster and silencing the voices of the people of Wales.	2026	news	biased	0.9880051016807556	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	reform_uk	right	Farage	They will just be Nigel Farage’s puppet, doing his bidding from Westminster and silencing the voices of the people of Wales.	“Ultimately it doesn’t matter who is named as Reform’s leader in Wales. They will just be Nigel Farage’s puppet, doing his bidding from Westminster and silencing the voices of the people of Wales. “You can’t trust their leader.	2026	news	biased	0.98711758852005	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	reform_uk	right	Reform	Reform UK’s leader in Wales is another former Tory.	You can’t trust their words. Reform UK’s leader in Wales is another former Tory. Reform Wales: led by Tories.” Leader of the Welsh Liberal Democrats, Jane Dodds, said: “Even Nigel Farage thinks that Reform candidates in Wales aren’t up to the job – that’s why he’s appointed a councillor from London as leader.	2026	news	biased	0.8938000202178955	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	reform_uk	right	Dan Thomas	“Dan Thomas built his political career as a Conservative council leader in England.	Reform Wales: led by Tories.” Leader of the Welsh Liberal Democrats, Jane Dodds, said: “Even Nigel Farage thinks that Reform candidates in Wales aren’t up to the job – that’s why he’s appointed a councillor from London as leader. “Dan Thomas built his political career as a Conservative council leader in England. The same people who trashed our economy and hollowed out public services should not be trusted to reinvent themselves and lecture Wales about change.	2026	news	biased	0.9306148886680603	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	reform_uk	right	Reform	The Welsh Liberal Democrats are offering that ambition, with clear plans to fix childcare, strengthen social care, revive our high streets and protect our NHS.” ‘Farage’s lapdog’ Rhun ap Iorwerth, the leader of Plaid Cymru, described Reform UK’s new Wales leader as Nigel Farage’s “lapdog”.	“Wales needs ambition and serious leadership focused on the things that matter to people’s lives. The Welsh Liberal Democrats are offering that ambition, with clear plans to fix childcare, strengthen social care, revive our high streets and protect our NHS.” ‘Farage’s lapdog’ Rhun ap Iorwerth, the leader of Plaid Cymru, described Reform UK’s new Wales leader as Nigel Farage’s “lapdog”. He said: “Two more ex-Tories defecting to Reform UK should come as no surprise to the people of Wales.	2026	news	biased	0.551758348941803	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	reform_uk	right	Reform	He said: “Two more ex-Tories defecting to Reform UK should come as no surprise to the people of Wales.	The Welsh Liberal Democrats are offering that ambition, with clear plans to fix childcare, strengthen social care, revive our high streets and protect our NHS.” ‘Farage’s lapdog’ Rhun ap Iorwerth, the leader of Plaid Cymru, described Reform UK’s new Wales leader as Nigel Farage’s “lapdog”. He said: “Two more ex-Tories defecting to Reform UK should come as no surprise to the people of Wales. “Now, there is no doubt that Reform UK are simply recycled, washed-out Tories looking for a new political home now the Conservatives are dead in the water.” He added: “It doesn’t matter who Farage has selected to represent him.	2026	news	biased	0.9474591612815857	1
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	reform_uk	right	Reform	“Now, there is no doubt that Reform UK are simply recycled, washed-out Tories looking for a new political home now the Conservatives are dead in the water.” He added: “It doesn’t matter who Farage has selected to represent him.	He said: “Two more ex-Tories defecting to Reform UK should come as no surprise to the people of Wales. “Now, there is no doubt that Reform UK are simply recycled, washed-out Tories looking for a new political home now the Conservatives are dead in the water.” He added: “It doesn’t matter who Farage has selected to represent him. The so-called leader’s sole responsibility will be to get Nigel Farage into No 10 Downing Street, because for Reform, Wales is nothing but a stepping stone.	2026	news	biased	0.9845196008682251	1
